,countryCode,year,stateProvince,locality,elevation,elevationAccuracy,decimalLatitude,decimalLongitude
224909,SE,1986.0,Västergötland,"Väster om HULTABERG, Bollebo. Ödetorp, Vg",,,57.53741,13.2312
56230,SE,2001.0,Gotland,"Havdhem station-Soptippen-Alvret, Gtl",,,57.16491,18.34261
170106,NL,2021.0,Noord-Brabant,Dongen,,,51.6,4.9
46808,BE,1992.0,,,,,50.97045,3.70698
132266,DE,2014.0,,,,,49.72,10.46
89551,GB,1970.0,Scotland,VC73 Kirkcudbrightshire,,,55.138066,-4.276235
68104,LU,1988.0,,DIEKIRCH (section),,,49.8385,6.14794
221613,SE,2009.0,Öland,"Tveta ost, Öl",,,56.65315,16.55207
146058,AT,2020.0,Burgenland,,,,47.323064,16.239453
105978,GB,1977.0,England,Little Soudley,,,52.853235,-2.424671
205287,RU,2013.0,Tver Oblast,,,,56.4811,33.02761
159282,FI,1998.0,Varsinais-Suomi,"Västanfjärd, Illo",,,60.031376,22.698762
54479,SE,1985.0,Närke,"Perstorp 2950/5150, Nrk",,,58.917,15.20028
154113,FR,2009.0,,,,,47.24648,0.31779
55363,SE,2004.0,Bohuslän,"Ulvön, väst-sydväst-delen, Boh",,,58.21702,11.88302
164443,GB,2003.0,England,"Hedge 6056 (BRERC code), wickwar, central grid reference",,,51.584778,-2.401376
133777,GB,2002.0,England,"Clarks Hill, Shillington",,,51.958619,-0.37866
49892,SE,2013.0,Östergötland,"Skrädeberg-Nyhem, Ög",,,58.17889,14.58808
129448,DE,,,MTB 6029: Knetzgau; Quadrant: 1,,,49.974925,10.541514
58937,SE,1985.0,Gotland,"Hägvalds-Kyrkjuves-Vänge kyrka, Gtl",,,57.44883,18.51221
13080,AT,2021.0,Niederösterreich,,,,48.312672,15.275878
120427,GB,1992.0,England,Round Maple,,,52.058686,0.84371
62022,SE,1993.0,Småland,"Fhm 2, Stenhagen, Sm",,,57.3756,16.5441
57251,SE,1980.0,Södermanland,"10G5jnv, Srm",,,59.32708,16.61766
140284,DK,2012.0,,,,,56.660186,9.946769
178593,DE,,,MTB 3337: Stendal; Quadrant: 1,,,52.67497,11.874885
39437,SE,2018.0,Västergötland,"Ale, Vg",,,57.92316,12.07189
55805,SE,1980.0,Södermanland,"10I5eso, Srm",,,59.28907,17.97681
132768,DE,,,MTB 3826: Schellerten; Quadrant: 3,,,52.124947,10.041498
172974,FR,2004.0,Lorraine,RANGUEVAUX 57 / NILVANGE 57 / NEUFCHEF 57 / LOMMERANGE 57 / KNUTANGE 57 / HAYANGE 57 / FONTOY 57 / AVRIL 54 / ALGRANGE 57,,,49.32876,6.01844
47423,SE,2017.0,Östergötland,"Lilla Ovantorp SV115 m, Ög",,,58.54281,16.56452
157694,DK,2004.0,,Høng,,,55.513039,11.302979
18087,NO,1955.0,Østfold,Halden: Sørskråningen av Fredriksten festning,0.0,0.0,59.116515,11.401739
48255,DE,,,MTB 4326: Katlenburg-Lindau; Quadrant: 1,,,51.674947,10.041495
78740,DE,2019.0,,,251.0,0.0,51.158905,14.977492
106170,BE,2018.0,,,,,50.79804,5.26971
69876,GB,1987.0,England,Buckland (north),,,51.997041,-0.035024
164725,SE,2002.0,Skåne,"650m VNV kyrkan, Sk",,,55.57997,14.22436
122287,SE,1990.0,Närke,"Oxhult, vid Laxån på kanalbank, Nrk",,,59.0018,14.60899
67049,SE,1983.0,Gotland,"Svalings NR Sdel och mot SO, Gtl",,,57.60619,18.708
78600,NO,2019.0,Vestland,"Langevåg, Bømlo, Ve",,,59.603001,5.2452
181002,GB,1968.0,England,VC23 Oxfordshire,,,51.578125,-1.063381
190035,FR,2020.0,,,71.66,0.0,49.869969,2.334595
5681,FR,2010.0,,,,,47.65369,6.79808
54825,SE,1983.0,Småland,"Nybygget 150 m ONO, Sm",,,56.64343,13.87118
128004,LU,2015.0,,Monde392.,,,49.5408,6.0588
152334,SE,1996.0,Skåne,"150m V St. Mölla kraftv., Sk",,,56.20915,13.02508
89489,FR,1976.0,,,,,43.60262,6.65386
94373,FR,2019.0,,,245.0,5.0,45.89503,5.82031
162585,GB,1984.0,England,SU26A,,,51.343219,-1.707069
10292,FR,2016.0,,,,,43.66467,5.18743
109222,GB,2015.0,England,"Fernbank Road, North Ascot",,,51.420789,-0.690888
184747,DK,2010.0,,,,,54.989557,12.538077
157875,DK,1998.0,,Anholt,,,55.399294,9.385579
117630,GB,2020.0,,,148.0,0.0,51.722446,-0.821105
1502,RU,2022.0,Nizhegorod,,,,55.895607,43.856745
272,GB,2002.0,England,Folly Copse,,,51.419158,-1.691484
61621,SE,1994.0,Gotland,"Kroks-Lokrume Annex-Tomase-Grausne 2:1., Gtl",,,57.691,18.53025
128017,NO,2018.0,Rogaland,"Sandanger 2, Hjelmeland, Ro",,,59.203308,6.054124
63,GB,1970.0,England,Eaton Socon tetrad,,,52.216799,-0.288837
129412,DE,,,MTB 7533: Kühbach; Quadrant: 2,,,48.474922,11.291539
36118,DE,1984.0,,Biot.(4) Seebach / Gefällbach westl. Gefäll,,,50.31,9.99
6291,FR,2001.0,,,,,48.61193,2.11825
51492,SE,1990.0,Uppland,"12J0cSW, Upl",,,59.94883,18.69115
18340,FI,2010.0,Varsinais-Suomi,Metsäkulma: Kaikko - Mattarinkorpi - Takatalo,,,60.745772,23.135767
147471,SE,2006.0,Östergötland,"Smörmossen, Ög",,,58.21949,14.65331
224184,SE,2018.0,Skåne,"Ödetomterna, Sk",,,55.55961,12.90699
125093,SE,1990.0,Uppland,"12I2bSW, Upl",,,60.05638,17.71276
125400,SE,2017.0,Södermanland,"Hyttan 450 m s, Srm",,,59.19461,15.99347
156011,FI,1991.0,Kanta-Häme,,,,61.041014,24.637041
165503,SE,1983.0,Blekinge,"Ekonomiskt kartblad Sandbäck (03E5f), Bl",,,56.148,14.60909
59907,SE,1991.0,Västergötland,"Udden N om EKUDDEN, Vg",,,58.07575,12.50409
209151,SE,2014.0,Östergötland,"Arkö by NV, 400 m, Ög",,,58.49292,16.97274
70,GB,1978.0,England,VC3 South Devon,,,50.686311,-3.827488
235135,SE,2016.0,Öland,"Tävelsrum, Öl",,,56.62734,16.5583
153834,FR,2006.0,,,,,47.79271,4.94223
148138,RU,2022.0,Moscow City,,,,55.640892,37.551083
1474,FR,2003.0,,,,,46.10851,5.8767
61477,SE,1980.0,Östergötland,"Slottsparken, Ög",,,58.70984,15.77328
4444,DE,,,MTB 7036: Riedenburg; Quadrant: 4,,,48.924931,11.791558
220894,SE,1990.0,Västergötland,"Gräsmark, skog m m S om SKOGSTORP, Vg",,,58.46648,13.20129
133467,GB,2010.0,England,Bubwith - Holme-upon-Spalding-Moor Disused Railway Section C,,,53.829529,-0.842979
39136,SE,2013.0,Närke,"Berga, Nrk",,,59.07802,15.16898
226703,SE,2013.0,Småland,"Brogården, trädid F55402, Sm",,,57.39945,14.51263
92545,IE,2016.0,,Cape Clear,,,51.43814,-9.50483
110706,GB,1986.0,England,VC62 North-east Yorkshire,,,54.365339,-1.12425
61781,SE,1990.0,Uppland,"11H4cSE, Upl",,,59.70622,16.93771
181864,GB,1987.0,England,VC61 South-east Yorkshire,,,53.614156,0.03928
24869,GB,1987.0,Scotland,VC89 East Perthshire,,,56.587263,-3.548394
159721,RU,2021.0,Mordovia,,,,54.61399,43.204182
196172,GB,2007.0,England,"Ringland/Morton on the Hill, Rose Carr",,,52.695068,1.158008
68592,FR,2009.0,,,,,47.704,4.88454
204120,NO,2019.0,Viken,"Røds Brug, Fredrikstad, Vi",,,59.208418,10.912141
77621,CH,2011.0,Ag,,495.0,21.0,47.51218,7.93643
47449,SE,1989.0,Gotland,"Kyrkeby-Uglause-Nygårds, Gtl",,,57.35017,18.50494
4794,DE,,,MTB 1630: Hohwacht; Quadrant: 3,,,54.324973,10.708178
221400,SE,1985.0,Västergötland,"SÄVSJÖN. Gamla torpställen, nyligen kalavverkat, Vg",,,57.52797,12.91959
91973,GB,2011.0,England,Thornton-le-Clay,,,54.076313,-0.946937
68537,DE,2022.0,,,155.0,0.0,50.402439,7.452918
227121,SE,2006.0,Småland,"Tranås kyrka 530 m SSO t SO, Sm",,,58.03851,14.96465
127314,SE,1986.0,Västergötland,"Lövskog N om GRÖNHAGEN, Vg",,,58.55831,13.49352
124318,SE,2004.0,Västergötland,"Kila - 1 km ruta, Vg",,,58.48532,13.77348
124480,SE,1990.0,Västergötland,"Bete, skog m m N om TIVEDSHAGEN, Vg",,,58.87877,14.26644
61198,SE,2008.0,Värmland,"Mjölnerud, Vrm",,,59.31815,12.72805
38701,FR,2019.0,,,,,47.18608,0.66737
57017,SE,2003.0,Skåne,"600m V Hallsjö, Sk",,,55.38256,13.02817
67101,SE,1999.0,Östergötland,"Bråborg Naturr., Ög",,,58.61373,16.36866
157544,DK,2001.0,,Abildtrup,,,56.118432,8.73333
122483,SE,2021.0,Småland,"Grimslöv, Sm",,,56.71067,14.64167
83730,GB,1983.0,England,Redgrave and Lopham Fens,,,52.374977,1.017549
88609,DK,1985.0,,,,,55.078886,14.728024
130655,BE,2020.0,,,178.01,0.0,50.465373,5.740767
142115,DE,,,MTB 6316: Worms; Quadrant: 2,,,49.674899,8.458123
121707,SE,2001.0,Östergötland,"Biskopsgården, Ög",,,58.4148,15.22102
149971,GB,1971.0,England,VC23 Oxfordshire,,,52.119154,-1.28577
196704,FR,1993.0,,Dienville,,,48.3304,4.51757
49215,GB,1995.0,England,,,,50.080119,-5.230156
215226,GB,1984.0,England,ST82W,,,51.010764,-2.165296
15258,DK,2005.0,,Gabøl Hede,,,55.238045,9.163855
16178,NO,1970.0,Østfold,Mærrapanna - Uteng; Onsøy,0.0,0.0,59.195073,10.792635
228801,SE,2001.0,Östergötland,"Torp, Ög",,,58.60323,15.80261
37507,ES,,,Chillon,,,38.79,-4.86
11705,FR,2016.0,,"Allier (Bords de l', en contrebas du Sapet)",615.0,0.0,44.95721,3.69689
14412,RU,2022.0,Bryansk,,,,52.98345,32.34326
190195,FR,2022.0,,,77.07,0.0,48.440492,-2.184895
170850,RU,2021.0,Mordovia,,,,54.636997,43.20774
22364,SE,2001.0,Bohuslän,"Sannäs, innanför Lerholmen, Boh",,,58.73451,11.25019
86490,GB,2003.0,England,Tormarton Pond,,,51.506307,-2.3335
126904,SE,1978.0,Östergötland,"Mittpunkt i kartblad 8H3a, Ög",,,58.32422,16.7016
194979,DK,2006.0,,,,,55.035871,14.872935
121852,SE,1920.0,Bohuslän,"BRASTAD: KNARREVIK, Boh",,,58.35361,11.46164
20489,DE,,,MTB 5727: Münnerstadt; Quadrant: 4,,,50.224931,10.291511
172947,FR,2006.0,Lorraine,WOIMBEY 55 / TILLY-SUR-MEUSE 55 / THILLOMBOIS 55 / RECOURT-LE-CREUX 55 / RAMBLUZIN-ET-BENOITE-VAUX 55 / COUROUVRE 55 / BOUQUEMONT 55,,,48.98745,5.37759
211352,GB,2002.0,England,Wessex Water Landholding,,,51.596416,-1.995505
117557,DE,2020.0,,,315.29,0.0,49.349387,7.274138
226914,SE,2013.0,Uppland,"Fålhagen, Upl",,,59.85865,17.66444
170334,DE,1987.0,,e Aidhausen,,,50.16,10.45
132816,DE,,,MTB 1721: Tellingstedt; Quadrant: 3,,,54.224954,9.208134
158342,DK,2001.0,,Øksenrade Skov,,,55.496727,9.70311
56217,SE,1978.0,Östergötland,"Mittkoordinator ruta 9G6b, Ög",,,58.91453,15.93584
78589,NO,2005.0,Viken,"Moss, Jeløy, SV for Kølabånn, Moss, Vi",,,59.502344,10.646994
200929,GB,1984.0,England,Ipswich,,,52.058631,1.163229
34542,FR,2022.0,,,143.0,0.0,44.709442,0.239495
81132,FR,1980.0,,,,,48.95113,5.38975
48855,DE,,,MTB 7721: Gammertingen; Quadrant: 3,,,48.224893,9.208143
228170,SE,2012.0,Södermanland,"Askö skjutfält, Srm",,,58.80011,17.70091
151703,EE,2015.0,,taime atlase ruut: 08-41,,,59.15,26.916667
12576,RU,2022.0,Nizhegorod,,,,56.223857,43.989479
186017,FI,2018.0,Varsinais-Suomi,Patterinhaka,,,60.450934,22.225259
75598,GB,1985.0,England,Bulls Wood (Cockfield),,,52.157439,0.813449
78733,FR,2019.0,,,44.0,0.0,46.172347,-1.294781
131888,GB,1992.0,England,,,,50.751166,-2.894403
74480,FR,2005.0,,,,,48.24694,3.16007
128738,DE,,,MTB 4948: Dresden; Quadrant: 2,,,51.074966,13.791614
203126,GB,1984.0,England,SU07J,,,51.514419,-1.965366
5302,FR,2001.0,,AUXEY-DURESSES,,,46.9812,4.72028
183318,SE,2016.0,Södermanland,"Strandstuguvikens badplats, Srm",,,58.71799,17.08875
211054,GB,2006.0,England,Reddaford Water,,,50.593546,-3.717925
170053,RU,2012.0,Vladimir Oblast,Meshchera National Park,,,55.73,40.38
159599,RU,2021.0,Moskva,,,,55.234343,37.494151
123431,SE,1987.0,Västergötland,"SJÖGÄRDE., Vg",,,57.46563,12.3359
159771,RU,2019.0,Rostov,,,,49.799637,41.33503
62430,SE,2003.0,Skåne,"550m SSV Videholm, Sk",,,55.43023,12.95213
13593,GB,2020.0,England,Pulverbatch,,,52.61721,-2.850722
127156,SE,1999.0,Skåne,"2650m NO Fredriksdal, Sk",,,56.28811,13.70263
165578,SE,2006.0,Uppland,"Övergran, Varpsund, Upl",,,59.62946,17.50014
85384,DE,2019.0,,Stettberg mit Dormerlohweiher Lauchheim,,,48.871037,10.260029
140541,RU,2014.0,Tver Oblast,,,,58.22,34.74
205831,FR,2017.0,,,3.0,0.0,43.23767,3.16123
72515,FR,2013.0,,,,,46.49666,-0.32587
81243,DK,2008.0,,,,,56.907969,10.260599
13102,IM,1993.0,Isle of Man,Kerrowglass,,,54.320927,-4.394638
128960,DE,,,MTB 4520: Warburg; Quadrant: 2,,,51.474922,9.124806
158866,SE,2012.0,Östergötland,"Ravnäs allé vid Möbäcken, Ög",,,58.57972,16.41521
60139,SE,2013.0,Uppland,"Norra Huddunge, Upl",,,60.10023,17.0511
117454,PL,2022.0,,,282.0,0.0,50.102602,18.954521
63569,SE,1988.0,Västergötland,"VIHULT. Söder om. Betesmark,åker,vägkant, Vg",,,57.28057,13.10653
14354,SE,1905.0,Småland,Fredriksdal,,,57.785688,14.140848
2834,GB,1987.0,Wales,,,,52.081596,-4.263417
68624,FR,2009.0,,,,,47.232,0.5297
228448,SE,2001.0,Östergötland,"Stora Hermanshult, Ög",,,58.42426,16.00829
62774,SE,1996.0,Skåne,"Kulltorp, Isstadion NV-s., Sk",,,56.22739,12.8431
109893,DE,2018.0,,Bendorf-Stromberg,,,50.453609,7.595152
234592,IT,1995.0,,Cassano spinola,,,44.763112,8.848897
69561,DE,,,MTB 6733: Allersberg; Quadrant: 2,,,49.274928,11.291541
85974,GB,2010.0,England,"Westlands Plantation, Withernwick",,,53.85135,-0.205387
37512,ES,,,Talamanca del Jarama,,,40.74,-3.51
8026,RU,2020.0,Moscow City,,,,55.653518,37.464686
34350,NO,2009.0,Rogaland,Kolestrond (nedlagt gård 1948),,,58.4468,6.3759
129347,DE,,,MTB 3537: Weißewarte; Quadrant: 3,,,52.424966,11.874886
225460,SE,1978.0,Småland,"Huskvarna Egna hem. 1.5km SV Hakarps kyrka.Platåvägen, Sm",,,57.78804,14.29291
68663,FR,2011.0,,,,,43.09675,-0.21141
227641,SE,2010.0,Öland,"Bödakusten västra, Öl",,,57.28409,16.95752
126725,SE,1985.0,Småland,"L52 Stockholm 550 m SO, Sm",,,57.92756,16.19927
46577,FI,2013.0,Päijät-Häme,"6764:421 Lahti, along Ala-Okeroistentie (road 296)",,,60.982068,25.546784
86526,GB,1984.0,England,Brice`s Farm,,,51.513595,-2.440912
1394,ES,,Nafarroa,Foz de Arbayún-Sierra de Leyre; Yesa,,,42.66,-1.23
183203,SE,2022.0,Södermanland,"Malsna 1000m ssv, Srm",,,58.98759,16.7509
185027,FR,2009.0,,,,,46.40407,4.14706
59486,SE,2002.0,Bohuslän,"400 m NNO om gården Bjällandsås, längs bäcken, Boh",,,58.26941,11.60327
6606,NL,1994.0,,,,,52.970951,6.599
149101,DE,2016.0,,Unterweißenbrunn: Ort,,,50.397301,10.035238
102079,BE,2017.0,Flemish Brabant,,,,50.98207,4.87088
77899,DK,2009.0,,,,,55.918726,12.047064
158070,DK,2009.0,,Kærgård,,,54.986194,8.709639
16236,NO,1908.0,Hordaland,Os,0.0,0.0,60.196327,5.472974
228023,SE,1978.0,Östergötland,"Mittkoordinat ruta 8F6j, Ög",,,58.46549,15.76321
21311,SE,1992.0,Västergötland,"Sydöst om KÄLLEDAL. Kobetad björkhage, Vg",,,58.09751,13.25541
110574,SE,2015.0,Södermanland,"Bryngelstorpsskolan, Srm",,,58.75666,17.06839
68117,LU,2022.0,,,,,50.0028,5.94307
21672,SE,1980.0,Småland,"L6 Tärnhult trp 350 m VSV t V, Sm",,,56.57916,13.78333
216144,SE,1994.0,Uppland,"Väsby hage, innanför stängslet, Upl",,,59.40074,17.53493
129020,DE,,,MTB 4420: Peckelsheim; Quadrant: 3,,,51.524922,9.04147
63873,SE,2018.0,Östergötland,"Djurgården Eldsberget, Ög",,,58.38708,15.58158
50062,SE,2006.0,Östergötland,"Justorp, Ög",,,57.70852,15.25423
6870,GB,1985.0,England,Cowage Grove,,,51.568739,-2.139181
233458,FR,2016.0,,,,,49.97814,2.00518
52143,DK,2009.0,,Fuglsø,,,56.190026,10.537556
55603,SE,1994.0,Gotland,"Kvinnbrymyr-Ölbäcks NR Odel-Sikhagen och mot O, Gtl",,,57.62205,18.39115
85129,ES,,Hu,"Valle de Bujaruelo, Torla, Puente de los Navarros",1060.0,0.0,42.6489036,-0.101178
125842,SE,2009.0,Västmanland,"Linnéstenen 300 m nnv, Vstm",,,59.48305,16.29044
118682,DE,1981.0,,"Geierseck-W e Hendungen,Grenze e 348",,,50.39,10.38
16438,BE,2016.0,,Fort d'Embourg,,,50.582322,5.617726
162289,NO,2017.0,Buskerud,Vefsrud V,,,59.961896,10.323815
67831,SE,2005.0,Bohuslän,"400 m VSV om gården Åseröd, intill berget, Boh",,,58.65708,11.74279
124112,SE,1978.0,Östergötland,"Gammalstorp, Ög",,,58.45796,15.37271
3993,NO,2005.0,Aust-Agder,,0.0,0.0,58.635705,9.145878
4837,DE,,,MTB 3629: Braunschweig Nord; Quadrant: 3,,,52.324947,10.541514
34059,NO,2010.0,Viken,"Moen, ca. 80 m øst for grensevarde 25, under kraftlinje.",162.0,,59.3709,11.7882
140514,RU,2016.0,Tver Oblast,,,,57.72,35.23
129726,GB,2003.0,England,,,,52.408597,-2.310133
198629,GB,2009.0,Scotland,Butterlaw,,,55.69368,-2.264044
232420,GB,1984.0,England,SU16P,,,51.415335,-1.792886
227788,SE,1990.0,Skåne,"ca 200m ONO Sannagyl, Sk",,,56.45597,14.472
36700,DE,2018.0,,,,,48.57,13.29
182041,FR,2014.0,,le pouhet,,,45.62193,3.45837
172738,DE,,,MTB 3929: Schladen; Quadrant: 1,,,52.074944,10.54151
10847,NL,2019.0,Noord-Brabant,Eindhoven - Stratumse Heide,,,51.4,5.5
191818,SE,1990.0,Uppland,"12H6jNE, Upl",,,60.2601,17.58909
147689,FR,2006.0,,,,,48.16381,3.60526
50009,SE,1985.0,Småland,"L26 Sundet 150 m NNV, Sm",,,58.07656,16.21108
76286,FR,2007.0,,Epagne,,,48.3988,4.47026
108900,GB,1986.0,England,VC28 West Norfolk,,,52.464111,0.869045
133635,GB,2004.0,England,Cholderton,,,51.190285,-1.67942
4361,DE,,,MTB 1447: Sagard; Quadrant: 1,,,54.575014,13.541602
153754,FR,2015.0,,,,,47.93622,4.9627
16184,NO,1953.0,Telemark,Siljan; Svartangen,0.0,0.0,59.225644,9.86728
224649,SE,1973.0,Östergötland,"Gråvanteskogen, 1400 m N Veta kyrka, Ög",,,58.36871,15.25669
102511,DK,2006.0,,,,,56.050121,9.786689
190164,NL,2020.0,,,9.62,0.0,51.587133,5.071027
142932,DE,,,MTB 4327: Gieboldehausen; Quadrant: 4,,,51.624944,10.291506
59261,SE,1920.0,Bohuslän,"TORSBY: BRUNNEFJÄLL, Boh",,,57.83344,11.72847
223617,SE,1987.0,Västergötland,"STORA KÄRRET - Kreke - Böstekullen - Buarmossen, Vg",,,57.3314,12.48981
18796,DK,1985.0,,,,,55.099762,15.146926
62898,SE,2020.0,Västergötland,"Österplana hed, Vg",,,58.57245,13.42777
62749,SE,2008.0,Värmland,"Södra Högsäter 1, Vrm",,,59.35151,12.80688
134246,GB,1992.0,England,Fenn's Grove,,,52.051192,0.929299
21960,FR,2001.0,,,,,48.00063,1.29048
102871,DK,2021.0,,,,,55.377191,10.464384
233399,FR,2016.0,,,,,47.45348,3.74497
22321,SE,1990.0,Skåne,"Sjöholmens station, Sk",,,55.91137,13.43677
193202,FR,1995.0,,,157.5,2.5,44.78286,4.88028
122796,SE,1992.0,Gotland,"Kauparve-Hässelby-Petes, Gtl",,,57.26257,18.39905
211725,GB,2015.0,England,Barton Hill (AONB),,,54.076042,-0.916376
218404,CZ,2022.0,Prague,,,,50.040333,14.502152
7287,GB,1978.0,England,VC4 North Devon,,,50.77388,-3.972735
87537,GB,2002.0,England,Bower Wood,,,51.454706,-1.560278
230174,SE,2014.0,Bohuslän,"Vägen norr Dale gård, Askums sn, Boh",,,58.40022,11.30125
94334,NL,2014.0,Overijssel,Friezenberg,,,52.25,6.5
86456,GB,2000.0,England,"Hedge 8579 (BRERC code), sodbury, central grid reference",,,51.539371,-2.365622
101078,FR,2004.0,,,,,48.319,0.50399
13041,RU,2020.0,Novgorod,,,,57.465183,33.040774
204770,GB,1886.0,England,Harnage,,,52.636494,-2.64422
56254,SE,1990.0,Västergötland,"BRÄTTINGSTORP, Enebobacken. Skogsbryn med trädgårdsavfall, Vg",,,57.50094,12.72646
102860,DK,2012.0,,,,,55.375613,10.156223
75116,GB,1986.0,England,VC28 West Norfolk,,,52.771507,0.800264
232876,DE,2021.0,Sachsen,,,,51.326298,12.383002
173057,FR,2004.0,Lorraine,VANNES-LE-CHATEL 54 / URUFFE 54 / RIGNY-SAINT-MARTIN 55 / PAGNY-LA-BLANCHE-COTE 55 / GIBEAUMEIX 54 / CHAMPOUGNY 55,,,48.57159,5.75917
196711,FR,2007.0,,Maranville,,,48.1298,4.85998
127399,SE,1999.0,Uppland,"Vidinge, nordöstra delen av huvudön, inklusive Storfladen, Upl",,,59.66668,19.18532
24889,GB,2000.0,Scotland,VC91 Kincardineshire,,,56.866166,-2.247654
215729,GB,2012.0,England,Withheld,,,52.658863,-1.336146
235092,SE,2017.0,Södermanland,"Hammersta Betesmark- N., Srm",,,59.02925,18.00247
49165,GB,2008.0,England,Saphwood Beck,,,54.532112,-1.268265
3757,FR,2002.0,,,,,47.82003,4.44329
222905,SE,2001.0,Bohuslän,"Mittsund, Parkeringsplatsen, Koön, Boh",,,57.89284,11.62999
227878,SE,1990.0,Uppland,"12J6aSW, Upl",,,60.22158,18.53456
20572,DE,,,MTB 2127: Leezen; Quadrant: 3,,,53.82496,10.208168
132902,DE,,,MTB 6408: Nohfelden; Quadrant: 2,,,49.574886,7.124746
226454,SE,2012.0,Blekinge,"Aplar (Skyddsvärt träd), Bl",,,56.31853,15.68596
88500,FR,1980.0,,,,,48.4629,1.44583
202213,RU,2016.0,Moscow,,,,54.86144,37.49039
121914,SE,1997.0,Skåne,"Nyvång, gruvområdet, Sk",,,56.1317,12.90035
64044,SE,2016.0,Småland,"Tolja, Sm",,,57.36478,15.3963
123604,SE,2011.0,Södermanland,"Flemingsberg snötipp, Srm",,,59.22428,17.95163
117973,FR,2021.0,,,134.62,0.0,48.606342,2.297965
2102,FR,2021.0,Rhône-Alpes,,,,46.29499,6.49775
20420,DE,,,MTB 3620: Niedernwöhren,,,52.356155,9.083327
124934,FR,2000.0,,,,,47.1572,0.95398
236373,NL,1981.0,,,,,52.111021,4.32962
203802,GB,1987.0,Scotland,VC89 East Perthshire,,,56.766871,-3.555782
215884,EE,2019.0,,,,,58.0,22.1
123430,SE,1991.0,Blekinge,"Ekonomiskt kartblad Törnåkra (03G6b), Bl",,,56.2031,15.96081
6401,FR,2010.0,,,,,43.03221,2.32571
225102,SE,1996.0,Östergötland,"Udden SV Sjöborg, Ög",,,58.37172,14.78225
125768,SE,2022.0,Bohuslän,"Stranden, Röa näsa, Ljungskileviken, Boh",,,58.22488,11.89959
151980,FI,1994.0,Varsinais-Suomi,"Äyräsnummi, Toivoniemen alue, kirkosta 1,5 - 2,5 km itäkoilliseen",,,60.582623,23.757908
4538,DE,,,MTB 5615: Villmar; Quadrant: 2,,,50.374906,8.291446
82155,DE,1945.0,,,,,49.27,11.21
60713,SE,1980.0,Södermanland,"09H3jno, Srm",,,58.7797,17.5126
218868,FR,2012.0,,,,,48.88912,1.87481
46580,FI,2015.0,Uusimaa,N-osa Kauniaista (ruudun S-osa),,,60.225297,24.714077
45394,SE,2016.0,Södermanland,"Linudden, 400 m O om, Srm",,,58.73637,17.09242
219465,FR,1994.0,France métropolitaine,,,,48.31619,-4.55857
227676,SE,2004.0,Skåne,"250m V Lilla Tostaröd, Sk",,,55.68633,14.11671
208036,CH,2010.0,Ow,,720.0,,46.88114,8.19299
130760,FR,2020.0,,,65.8,0.0,50.57675,2.720826
194426,EE,2019.0,,Puhkova küla,,,59.401558,27.973988
151412,EE,2015.0,,Einbi küla / Enby; kadakatega niit Ramsi kurgust S.,,,59.006233,23.426117
79939,GB,2007.0,England,Withheld,,,52.532846,-1.308563
147104,GB,1981.0,England,,,,51.648711,-2.369956
22453,SE,2011.0,Öland,"Glömminge 300 m NO kyrkan, Öl",,,56.72053,16.53746
164359,GB,2004.0,England,"Hedge 4050 (BRERC code), englishcombe, central grid reference",,,51.360159,-2.419616
163141,SE,1993.0,Skåne,"ca 400m NO Stavshults by, Sk",,,56.40994,13.78989
221741,SE,2009.0,Gotland,"Othemars S, Gtl",,,57.7407,18.71877
79949,GB,2008.0,England,Withheld,,,52.76061,-0.623279
77601,CH,2013.0,Ag,,513.5,99.5,47.55422,8.40184
87628,GB,2013.0,England,Skeeby,,,54.417573,-1.701016
62616,SE,2008.0,Öland,"Föra k:a, 1 km N, Öl",,,57.01616,16.86523
207040,FR,1978.0,,,,,49.7752,1.54319
99067,FR,2001.0,,Clion,,,46.9455,1.21992
107548,FR,1998.0,France métropolitaine,,,,48.15496,0.65459
146233,GB,2022.0,Scotland,,,,55.952364,-3.007139
68905,FR,2019.0,,,,,48.03223,7.49119
185666,FI,2017.0,Varsinais-Suomi,Kaupunginsairaala,,,60.43732,22.274219
2371,SE,2021.0,Uppland,"Barkspadevägen 7 (trädgård), Valsätra, Upl",,,59.81774,17.63152
186247,FI,2020.0,Varsinais-Suomi,Koivula,,,60.386226,22.188107
15148,DK,2005.0,,Låstrup,,,56.585324,9.381281
129485,DE,,,MTB 2226: Wakendorf; Quadrant: 2,,,53.774957,10.124832
814,GB,2007.0,England,Hurstpierpoint,,,50.964901,-0.167407
120715,DE,2016.0,,Ruit,,,49.014904,8.715248
55138,SE,1994.0,Skåne,"450m O Segeslund, Sk",,,55.94574,13.97737
65304,PT,2002.0,Região Autónoma dos Açores,,,,38.62264,-28.68576
71256,EE,2015.0,,taime atlase ruut: 13-38,,,58.65,26.416667
223457,SE,1990.0,Uppland,"12H2jNE, Upl",,,60.08068,17.57938
121475,SE,2011.0,Blekinge,"Spikahult, Bl",,,56.42436,15.29428
123911,SE,1993.0,Västergötland,"DUMSÄNG öster om gården Vägen. Lundskog, Vg",,,57.47472,13.24062
204946,GB,1994.0,Wales,River Tanat at Aber Tanat,,,52.785773,-3.120906
104291,GB,2005.0,England,"Park Road South, Newton-le-Willows",,,53.445622,-2.626289
74588,FR,2002.0,,,,,49.0411,1.99875
